reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3622859a-1300-45e1-b3e9-f89ac4848fe9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Перетащить слова на соответствующий им перевод - с этими заданиями проблема: часто попадается по 2 одинаковы слова в задании и при расстановке слов - ничего в итоге не происходит. В итоге приходится отменять задание и проходить по новой, но это редко когда происходит успешно.",2,7,11.5.39,2017-12-07 18:53:38,"Андрей, Добрый День!
Нам очень жаль, что Вы столкнулись с трудностями при использовании нашего ресурса. Пожалуйста, напишите нам в службу поддержки. 

С Уважением,
Юлия",2017-12-07 20:01:08,11.5.39
fe0d3fc8-f918-49f0-b60f-d605eeb339aa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,5,0,,2017-11-25 19:41:45,"Thanks a lot, Maher!",2017-11-25 19:53:35,
e848b417-fa9f-48ed-9e1d-e6a6bdfb00b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is programer very good    l like,5,0,,2017-11-18 22:12:21,Thanks a lot! Keep up the great work!,2017-11-19 02:50:37,
0feaeb78-1af2-462b-b901-085998026b24,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2017-11-16 21:33:44,"Hi there!
Thanks a lot for your feedback!
All the best,
the busuu team",2017-11-16 22:42:40,
51691734-6dd2-40a5-9e98-3f9e469b705c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,С меня самовольно сняли деньги. Какого черта вообще? Я не собирался платить за это приложение,1,8,11.5.39,2017-10-04 20:56:33,"Павел, Добрый День!
Подписка продлевается автоматически, пока Вы не отключите продление. Чтобы управлять подпиской или отменить автоматическое обновление подписки через устройство Android, пожалуйста, следуйте следующей инструкции: https://support.google.com/googleplay/answer/2476088?hl=ru

С уважением,
Юлия",2017-10-04 21:30:49,11.5.39
cca7e0d4-dbd3-433a-bd05-f88da69d074a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2017-09-27 21:37:32,"Hello Meskine Abdelilah,

Thanks a lot for your feedback!

We're grateful for all the feedback that we receive, and this motivates us to continue working hard to improve our products.

All the best,

busuu",2017-09-27 23:11:29,
1c5c320f-0f06-4460-9ec5-8f61a555784c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cok iy,5,0,,2017-09-23 09:06:17,"Teşekkür ederiz!

busuu",2017-09-23 13:47:14,
83f3772c-5f10-49a4-af3b-795c2a1eb659,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Rubish, an app for kids under 7 with no proper grammar and exercises.",1,5,11.3.2.37,2017-09-18 18:52:23,Thanks for your comments- we will take them on board,2017-09-18 18:57:27,11.3.2.37
38a9ba68-ee74-444b-adce-cc874c7e36ab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great!,5,0,,2017-09-14 17:49:29,Thanks a lot for the 5 star rating!,2017-09-14 17:53:23,
37c9e522-3186-483d-9f2a-87fe8cc2c500,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Çok iyiymiş bee!!!,5,1,11.3.2.37,2017-09-11 19:44:43,5 yıldız yorumunuz için çok teşekkür ederiz. Mutlu ogrenmeler.,2017-09-11 21:59:54,11.3.2.37
786e3df5-a6f7-464f-9e4a-fd4da3d41bda,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,فارسی نداره,1,2,11.3.2.37,2017-09-03 03:42:10,,,11.3.2.37
42286aec-bfe5-48af-b3c9-7cd894bb2a56,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please add language persian (farsi),5,0,,2017-08-30 01:22:20,"Hello Shahab,

Thanks a lot for sharing your ideas with us - we really appreciate it!

We take all our users' suggestions and comments into account and discuss them internally as we improve our products.

All the best,

Shaymaa",2017-08-30 03:20:50,
d82f079f-b878-45df-a0aa-011ca8351506,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wow thanks,5,0,,2017-08-10 01:26:18,"Hello ALEM Guadu,

Thanks a lot for your feedback!

We're grateful for all the feedback that we receive, and this motivates us to continue working hard to improve our products.

All the best,

busuu",2017-08-10 01:50:44,
a2d0a43f-14f6-4445-8c8d-7883f1977c73,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bestest app,5,0,,2017-08-09 21:58:44,"Hello,

Thanks a lot for your feedback!

We're grateful for all the feedback that we receive, and this motivates us to continue working hard to improve our products.

All the best,

busuu",2017-08-09 22:11:33,
914e31d0-198a-4f74-aecc-0cdf08729000,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Eu paguei para ter o ensino completo e não funciona direito, sem contar que nos exercícios para repetir o áudio ele trava e pula impossibilitando finalizar a fase. Estou inconformado, isso porque paguei um ano. Inaceitável!!!!",1,0,9.4.9,2017-08-07 02:24:01,"Olá Willian
Nos contate pelo team@busuu.com e teremos satisfação em te ajudar ! Posso lhe auxiliar com alguns procedimentos para verificarmos se a performance de seu aparelho desenvolva melhor nossa plataforma de ensino. 
Renato",2017-08-07 18:58:37,9.4.9
162b64e7-f1c4-42f2-8a03-2fcdb6f0f191,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"There is a lot of loading problem. I tried more than 5 times to update my preferences but nothing. Also during learning, A lot of problems occurs that force me to close the app. If these problems were solved i will give it the 5 stars.",3,0,9.4.9,2017-08-05 15:32:21,Hi Hend! If you could send us over some more details of these issues to team@busuu.com and we can then take a look for you! Thanks :),2017-08-05 15:36:35,9.4.9
c5165648-148e-4ef9-ae4b-547f47a431d2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its a great app to learn English,4,0,,2017-08-01 19:16:38,"Thanks so much for the great feedback, Hembram!",2017-08-01 19:23:29,
1931ca44-9962-4068-b1c3-1d56b37e1b15,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The worst app I have ever seen,1,0,,2017-07-25 22:43:23,"Hey Mohamed! I am sorry that you feel this way and if you have any further feedback for us, please just let us know at team@busuu.com. Thanks :)",2017-07-26 13:42:40,
b676344f-24e3-4c71-96e7-3d87d661d1f6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Therr are some error in beginner 2 subject 6 ""in the class"". In first section, even i already match the words, it not continue i think because there are 2 words has same meaning in bahasa indonesia.  Please fix it thank you",1,5,9.4.9,2017-07-20 07:04:05,"Hey Umar!

If you could please send us a screenshot and more information of this issue to team@busuu.com, we would be most grateful!

All the best,

Eleanor",2017-07-20 13:53:01,9.4.9
56b8c022-38be-4129-818a-5e01792e018a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I really like it,5,0,,2017-07-18 15:33:43,"Thanks a lot, Mishal! Keep learning on busuu!",2017-07-18 15:36:44,
01353f48-c8da-4dae-9890-d37dcac15a18,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Народ подскажите дальше будут задание сложнее или все на дошкольном уровне?,1,1,4.14.0.1,2017-07-12 23:22:39,"Всеволод, Добрый День!
Мы предлагаем уровни A1, A2, B1 и B2. Если Вы не новичок, то Вам совсем не обязательно начинать с самого начала, просто перейдите на нужный уровень и начните обучение с него.

С уважением,
Юлия",2017-07-13 00:20:41,4.14.0.1
f857f848-0931-4d6f-aa1c-0aa9d4327dd0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cant log in with google account. Server error,1,0,9.4.9,2017-07-12 00:26:32,"Hello Lucas,
thanks for your message. Please contact us via team@busuu.com so we can assist you.

Thanks,
busuu",2017-07-12 00:35:24,9.4.9
7e1a04d9-0b54-416d-a306-5a50dd0ff7f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Error occur while connection with server then why is this app on playstore,1,0,9.4.9,2017-07-10 12:24:32,"Hello! Thanks for your message. Try to install again the app. If you get again the same error, please, contact us at team@busuu.com sa that we can have a look into your issue. Regards, the busuu team.",2017-07-10 12:40:38,9.4.9
4d56fc8a-ab51-4c67-a990-25400cfeda5a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's really nice,5,0,,2017-07-04 21:48:25,"Hello Priya Patel,

Thanks a lot for your feedback!

We're grateful for all the feedback that we receive, and this motivates us to continue working hard to improve our products.

All the best,

busuu",2017-07-04 21:52:44,
a711a921-213d-4481-bc33-6f2aa9ade0c9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app,5,0,,2017-07-04 14:58:33,"Thanks a lot for the 5 star rating, Mandeep!",2017-07-04 15:02:45,
3d7d9778-4315-418d-beff-6e72d182e552,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente aplicación, please verify the audio test in the third chapter of the A2 level",5,0,9.4.9,2017-06-30 09:23:21,"¡Hola Victor!

Gracias por tus comentarios :)

Un saludo",2017-05-19 15:35:56,9.4.9
2f1af88d-d57a-4393-97b0-1587883d7c51,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's great & useful  application,5,0,7.11.1.5,2017-06-29 00:36:45,"Thanks for your kind comment, Esraa! Keep learning with busuu!",2017-06-29 00:49:31,7.11.1.5
c353290a-0c86-4937-a392-6fd2e2a2dde9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Doumo arigatou go zaimasu,5,0,9.4.9,2017-06-27 22:11:38,Thanks a lot for the 5 stars!,2017-06-27 22:17:12,9.4.9
fea7b486-d171-49e2-8ccf-35f1818c14f0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent App,5,0,9.4.9,2017-06-27 05:26:18,"Johan

Thanks a lot for your fantastic feedback!  Wishing you all the best! 
If you need contact us: team@busuu.com

Busuu",2017-06-27 11:49:06,9.4.9
45d71d7c-ecb1-4bea-959c-29efd619069a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,God bless you,5,0,,2017-06-23 19:10:14,"Thanks a lot for the 5 star rating, Long!",2017-06-23 20:53:53,
0bb22431-5197-4776-a69d-4c81c1d89482,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's great, I just finished all the free lessons and I'm about to get the premium subscription. Thank you Busuu مره ممتاز. أتممت كل الدروس المجانية و الأن أنا على وشك ان اقم بإشتراك بريميرم. شكراً بوسوو",5,4,9.4.9,2017-06-23 01:31:51,"Fantastic, Fayez! We hope you enjoy learning with our Premium subscription! Eleanor :)",2017-06-23 04:08:47,9.4.9
2837682c-b0d5-426b-86e2-1a6e3779aaf9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nem consegui faze login,4,0,9.4.9,2017-06-11 05:48:10,"Olá Elizabeth

Represento o suporte ao cliente e pelo email team@busuu.com posso lhe dar algumas dicas de como aproveitar ainda mais nossa plataforma de ensino e esclarecer eventuais dúvidas que tenha . Aguardo
Renato",2017-06-11 10:19:38,9.4.9
25bfef45-c444-444c-aeb9-d336532a2c03,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app to learn english,5,0,,2017-06-06 20:55:17,"Hello,

Thanks a lot for your feedback!

We're grateful for all the feedback that we receive, and this motivates us to continue working hard to improve our products.

All the best,

busuu",2017-06-06 22:45:11,
d77ffa41-90f4-4489-b1d2-7a2b068aea4f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thank you for this,5,0,,2017-06-04 18:36:55,Thanks a lot for the 5 star rating! Eleanor :),2017-06-04 19:52:42,
2d3cf4b1-a0cd-46a1-b01a-c2f09bb64bd6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing app,5,0,9.4.9,2017-06-04 16:04:55,"Thanks so much, Ishqbaaz!",2017-06-04 16:08:38,9.4.9
4d1154e7-8a72-417c-955f-25fc2681bed5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good this App.,5,0,9.4.9,2017-06-04 06:56:15,"We are glad that you are enjoying our app, Alex!",2017-06-04 14:14:36,9.4.9
e43d2fa7-bb89-40e6-baaf-0d06480b5bca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,9.4.9,2017-06-02 23:45:47,Thanks so much for the great rating!,2017-06-02 23:56:56,9.4.9
31fa23a1-a94c-47b8-8635-fcbaeaf6df8d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is very good.,5,0,9.4.9,2017-05-31 04:13:30,"Thanks a lot, Monica :)",2017-05-31 12:58:49,9.4.9
2bcd9eec-f132-47eb-8f10-0a75fd03f13a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is very good,5,0,9.4.9,2017-05-30 23:40:55,"Thanks a lot, Noor!",2017-05-31 00:30:41,9.4.9
ef7c2dbc-0b70-4d6b-8e5a-0bc53d81edca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its okay,5,0,9.4.9,2017-05-29 02:13:42,"Much appreciated, Motasm!",2017-05-29 02:20:36,9.4.9
81a84a4b-12f4-4a39-ab2b-14074d722611,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fantastic application for beginners.,5,0,9.4.9,2017-05-23 09:47:48,Thanks a lot for the 5 star rating!,2017-05-23 13:18:29,9.4.9
657ed4e3-ecf5-4489-96fa-d2d497564287,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Я не знаю зачем пишут что приложение ""бесплатное"". На каждом шагу просят оплатить курс.  Чувствую себя обманутым.",2,0,9.4.9,2017-05-22 16:36:14,"Артем, Добрый День!
Мы предлагаем в каждом уроке часть упражнений бесплатно и часть для Премиум. Вы можете обучаться бесплатно, но с определенными ограничениями или же приобрести подписку.

С Уважением,
Юлия",2017-05-22 23:21:24,9.4.9
26cb0966-88c6-4a06-a96b-bedfe252006d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent,5,0,,2017-05-22 08:45:17,"Thanks a lot for the 5 stars, Vladimir!",2017-05-22 13:52:09,
579a1fbe-fa1f-4273-9a59-96c0935b89d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have a great use,5,0,9.4.9,2017-05-20 21:20:45,"Thanks a lot for your comment, Ravi!",2017-05-20 23:47:41,9.4.9
d7c76942-8d80-49dd-b3d2-9e94ad2e6b21,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,9.4.9,2017-05-18 09:30:56,"Thanks a lot for the 5 star rating, Johnny! Eleanor :)",2017-05-18 13:29:42,9.4.9
bb98502c-8ca7-44c9-8e72-2d5f04fc350e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I think this is good start to learn English language.,5,0,9.4.9,2017-05-17 18:39:47,"Thanks a lot, Mikk!",2017-05-17 18:43:47,9.4.9
f75edcd6-d9d2-490d-b6e3-b70aa7f4ba51,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's nice,5,0,9.4.9,2017-05-17 06:05:49,"Thanks a lot for the 5 stars, Omar!",2017-05-17 14:01:42,9.4.9
9691ec95-6d6f-4428-b1f5-de27921fb1e3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a nyc app to learn English where it provides a wider platform to interact or learn with many people from different countries,5,1,9.4.9,2017-05-16 11:05:43,Hey Ashutosh! Glad that you are enjoying our new Conversations feature! Have a great week :) busuu,2017-05-16 13:39:43,9.4.9
32f53d5d-90fd-4131-a1c7-d2342ad2c44f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Coopl app thank's,5,0,9.4.9,2017-05-13 22:52:12,You are more than welcome! Happy busuuing! :),2017-05-13 23:01:34,9.4.9
72c331c2-3295-4203-aa99-847ea35d73a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best app for those who like to improve English English to English is also available Only problem is purchases,5,0,9.4.9,2017-05-12 14:50:25,"Thanks a lot for your 5 star rating, RGK! If you are looking to purchase our Premium package with a discount, just let us know at team@busuu.com and we can assist you :)",2017-05-12 14:54:19,9.4.9
2cb30dfd-4127-44d0-9a36-52d706692aa8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great,5,0,,2017-05-11 04:25:40,Thanks a lot for the great 5 star rating :),2017-05-11 04:47:49,
5858e28b-4604-4dde-a671-26d60faf45fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,That's the best app used to play,5,0,9.4.9,2017-05-08 14:24:48,"Thanks so much for the 5 star feedback, Kruakan!",2017-05-08 14:27:38,9.4.9
b5aba8a3-eb68-4be5-b454-68e90dc0c990,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,حلووووووووووووووووووووووووووووووووووووووووووووووووووووووووووو,5,0,,2017-05-06 14:39:56,شكرا لتقييمك,2017-05-06 16:35:29,
db1960af-6a66-4ffe-813e-20d5a4fabb7e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's a good app , but i can't make use of all exercises cuz i'm not a user that pays",1,1,9.4.9,2017-05-01 15:59:47,Thanks a lot for your comment and sign up today and you will receive a 50% discount off any of our Premium subscriptions! :),2017-05-01 16:03:24,9.4.9
9d3cb72b-d5d7-4118-8b45-a7751d7d9023,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy bien me gusta, pero hay cosas que deben mejorar.  Usualmente estudio es por la laptop en su pagina web aveces presenta que cuando paso de un activada a otra la comienza a mitad cuando termino me dice 5 correctas de 8 cuando vuelvo a repetir me salen otras que no había hecho.  Me gustaria que ademas cuando realizo la actividad de VOICE RECORDING. que alguna persona me corrigiera la pronunciación. Algun ejecutivo de Bussu tambien personas de la comunidad mundial.  Lo videos de LEO , por la App no los puedo ver seria bueno incluirlos.",4,19,9.4.9,2017-04-30 03:37:33,"¡Hola Joseph!

Gracias por tus comentarios. Tenemos en cuenta tu opinión.

Un saludo",2017-04-30 05:09:36,9.4.9
9f930889-acf5-45cd-a406-70b678dfd63d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente aplicación para aprender inglés. Hay exámenes de nivel con certificado. E interactúas con otras personas.,5,0,9.4.9,2017-04-27 17:27:27,"¡Hola Jaiver!

Gracias por tus comentarios :)

Un saludo",2017-04-27 17:49:27,9.4.9
fe72d3bf-117a-4726-ac4b-f7375e02c690,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,4,0,9.4.9,2017-04-26 12:35:16,"Thanks a lot, Panyanouvong! :)",2017-04-26 14:17:46,9.4.9
d5891314-67bd-46f7-ab23-70dcbe63ae87,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very helpful,5,0,,2017-04-17 18:02:10,Thanks a lot for the 5 star rating! Eleanor :),2017-04-17 18:09:24,
1a948579-11c9-4f83-8378-54453bc8b2d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome!,5,0,9.4.9,2017-04-17 10:46:44,"We are glad that you are enjoying learning with us, Joseph!",2017-04-17 14:23:15,9.4.9
19ed100f-20ef-41fd-a7d4-aa5954903146,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The app is awesome,5,3,9.4.9,2017-03-29 13:55:36,Thanks a lot! busuu :),2017-03-29 14:27:22,9.4.9
6a1094b2-fa0c-4522-9425-cc9285dbca20,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good,5,0,,2017-03-28 15:02:43,Thanks a lot! :),2017-03-28 15:09:14,
a45b4c92-357b-44f4-9769-817fb1ee8c26,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's a great app. Maybe one of the best I've used.,5,1,9.4.9,2017-03-28 01:08:43,"Cheers for the 5 star rating, Rafael! Happy busuuing :)",2017-03-28 01:37:38,9.4.9
